,birthday,annualpay,gender,education_type,wanted_annualpay,sort,annualpay
459,45.0,500.0,0.0,2.0,200.0,1.0,200.0
460,26.0,200.0,0.0,7.0,250.0,1.0,200.0
461,51.0,550.0,0.0,2.0,550.0,1.0,500.0
462,22.0,250.0,0.0,4.0,250.0,1.0,200.0
463,26.0,300.0,0.0,2.0,350.0,1.0,250.0
464,37.0,350.0,0.0,4.0,450.0,1.0,400.0
465,44.0,450.0,0.0,2.0,550.0,1.0,500.0
466,47.0,250.0,0.0,6.0,300.0,1.0,300.0
467,23.0,200.0,0.0,6.0,300.0,1.0,200.0
468,44.0,400.0,0.0,6.0,450.0,1.0,400.0
469,31.0,350.0,0.0,6.0,450.0,1.0,350.0
470,31.0,450.0,0.0,6.0,350.0,1.0,300.0
471,44.0,250.0,1.0,3.0,350.0,1.0,200.0
472,27.0,200.0,0.0,2.0,450.0,1.0,400.0
473,43.0,200.0,0.0,2.0,450.0,1.0,400.0
474,52.0,500.0,0.0,2.0,600.0,1.0,600.0
475,58.0,450.0,0.0,6.0,650.0,1.0,600.0
476,29.0,200.0,1.0,2.0,200.0,1.0,200.0
477,46.0,550.0,0.0,6.0,600.0,1.0,500.0
478,42.0,500.0,0.0,2.0,400.0,1.0,400.0
479,27.0,300.0,0.0,3.0,400.0,1.0,300.0
480,25.0,200.0,0.0,6.0,250.0,1.0,200.0
481,42.0,200.0,1.0,3.0,250.0,1.0,200.0
482,27.0,250.0,0.0,6.0,400.0,1.0,350.0
483,41.0,300.0,0.0,2.0,400.0,1.0,400.0
484,50.0,600.0,1.0,3.0,450.0,1.0,450.0
485,30.0,300.0,1.0,6.0,350.0,1.0,300.0
486,33.0,250.0,1.0,2.0,250.0,1.0,200.0
487,21.0,200.0,1.0,4.0,200.0,1.0,200.0
488,24.0,200.0,0.0,2.0,250.0,1.0,200.0
489,42.0,600.0,0.0,4.0,450.0,1.0,400.0
490,28.0,350.0,0.0,6.0,450.0,1.0,350.0
491,43.0,250.0,0.0,6.0,300.0,1.0,300.0
492,43.0,200.0,1.0,2.0,200.0,1.0,200.0
493,46.0,200.0,0.0,6.0,250.0,1.0,200.0
494,41.0,300.0,0.0,6.0,350.0,1.0,300.0
495,20.0,250.0,1.0,2.0,250.0,1.0,200.0
496,41.0,250.0,0.0,2.0,400.0,1.0,400.0
497,42.0,200.0,1.0,3.0,550.0,1.0,400.0
498,29.0,250.0,0.0,4.0,250.0,1.0,200.0
499,48.0,200.0,1.0,2.0,250.0,1.0,200.0
500,48.0,700.0,0.0,6.0,750.0,1.0,700.0
501,41.0,450.0,0.0,6.0,450.0,1.0,400.0
502,39.0,400.0,0.0,4.0,400.0,1.0,400.0
503,42.0,250.0,0.0,4.0,300.0,1.0,300.0
504,52.0,600.0,0.0,6.0,450.0,1.0,450.0
505,43.0,450.0,0.0,4.0,500.0,1.0,450.0
506,22.0,250.0,1.0,2.0,250.0,1.0,200.0
507,38.0,350.0,1.0,2.0,350.0,1.0,200.0
508,25.0,200.0,0.0,6.0,200.0,1.0,200.0
509,24.0,250.0,0.0,3.0,300.0,1.0,250.0
510,51.0,250.0,1.0,3.0,250.0,1.0,200.0
511,45.0,250.0,1.0,2.0,300.0,1.0,200.0
512,28.0,300.0,0.0,2.0,400.0,1.0,300.0
513,23.0,450.0,0.0,2.0,450.0,1.0,200.0
514,34.0,400.0,0.0,2.0,300.0,1.0,200.0
515,48.0,300.0,1.0,2.0,250.0,1.0,200.0
516,47.0,200.0,1.0,2.0,200.0,1.0,200.0
517,56.0,1200.0,0.0,6.0,450.0,1.0,450.0
518,26.0,250.0,1.0,2.0,250.0,1.0,200.0
519,37.0,600.0,0.0,7.0,500.0,1.0,250.0
520,25.0,250.0,1.0,4.0,300.0,1.0,250.0
521,42.0,500.0,0.0,6.0,500.0,1.0,500.0
522,32.0,300.0,0.0,4.0,400.0,1.0,350.0
523,32.0,350.0,0.0,1.0,400.0,1.0,350.0
524,31.0,250.0,0.0,2.0,300.0,1.0,200.0
525,32.0,250.0,0.0,6.0,250.0,1.0,200.0
526,54.0,500.0,0.0,6.0,500.0,1.0,500.0
527,24.0,300.0,0.0,2.0,350.0,1.0,250.0
528,45.0,350.0,0.0,2.0,350.0,1.0,300.0
529,24.0,200.0,1.0,3.0,250.0,1.0,200.0
530,27.0,250.0,0.0,4.0,200.0,1.0,200.0
531,24.0,200.0,0.0,2.0,250.0,1.0,200.0
532,42.0,300.0,0.0,2.0,350.0,1.0,300.0
533,41.0,600.0,0.0,4.0,600.0,1.0,600.0
534,61.0,700.0,1.0,7.0,250.0,1.0,200.0
535,30.0,400.0,0.0,6.0,400.0,1.0,350.0
536,50.0,500.0,0.0,2.0,550.0,1.0,500.0
537,56.0,650.0,0.0,6.0,500.0,1.0,500.0
538,25.0,400.0,0.0,6.0,600.0,1.0,450.0
539,35.0,500.0,0.0,6.0,500.0,1.0,450.0
540,45.0,300.0,1.0,3.0,400.0,1.0,400.0
541,26.0,250.0,1.0,6.0,350.0,1.0,300.0
542,28.0,200.0,0.0,1.0,350.0,1.0,300.0
543,45.0,300.0,0.0,2.0,350.0,1.0,300.0
544,42.0,250.0,0.0,6.0,450.0,1.0,400.0
545,43.0,400.0,1.0,2.0,350.0,1.0,200.0
546,25.0,200.0,0.0,2.0,300.0,1.0,200.0
547,32.0,350.0,0.0,3.0,400.0,1.0,350.0
548,24.0,300.0,0.0,2.0,350.0,1.0,250.0
549,25.0,200.0,1.0,2.0,250.0,1.0,200.0
550,32.0,250.0,1.0,5.0,250.0,1.0,200.0
551,49.0,500.0,0.0,4.0,500.0,1.0,400.0
552,29.0,200.0,0.0,6.0,250.0,1.0,200.0
553,27.0,200.0,0.0,4.0,300.0,1.0,250.0
554,44.0,200.0,1.0,2.0,200.0,1.0,200.0
555,34.0,200.0,0.0,2.0,250.0,1.0,200.0
556,22.0,200.0,1.0,2.0,250.0,1.0,200.0
557,48.0,200.0,1.0,4.0,200.0,1.0,200.0
558,29.0,200.0,1.0,4.0,200.0,1.0,200.0
559,32.0,400.0,0.0,2.0,400.0,1.0,350.0
560,42.0,600.0,0.0,2.0,650.0,1.0,600.0
561,25.0,200.0,1.0,6.0,450.0,1.0,350.0
562,29.0,350.0,1.0,6.0,400.0,1.0,350.0
563,24.0,350.0,0.0,5.0,350.0,1.0,350.0
564,22.0,250.0,0.0,2.0,300.0,1.0,200.0
565,25.0,200.0,1.0,4.0,250.0,1.0,200.0
566,25.0,200.0,1.0,4.0,300.0,1.0,250.0
567,38.0,300.0,0.0,6.0,350.0,1.0,300.0
568,32.0,400.0,0.0,6.0,400.0,1.0,350.0
569,28.0,300.0,0.0,6.0,350.0,1.0,300.0
570,30.0,200.0,1.0,3.0,200.0,1.0,200.0
571,47.0,400.0,0.0,4.0,350.0,1.0,300.0
572,43.0,400.0,0.0,6.0,600.0,1.0,500.0
573,26.0,200.0,1.0,6.0,300.0,1.0,250.0
574,45.0,250.0,0.0,6.0,350.0,1.0,300.0
575,42.0,600.0,0.0,4.0,650.0,1.0,600.0
576,25.0,250.0,1.0,4.0,300.0,1.0,250.0
577,34.0,500.0,0.0,2.0,750.0,1.0,500.0
578,39.0,250.0,0.0,6.0,250.0,1.0,200.0
579,48.0,300.0,0.0,6.0,650.0,1.0,600.0
580,44.0,350.0,0.0,2.0,450.0,1.0,400.0
581,34.0,300.0,0.0,6.0,300.0,1.0,200.0
582,39.0,450.0,0.0,2.0,400.0,1.0,400.0
583,26.0,400.0,1.0,7.0,350.0,1.0,300.0
584,28.0,350.0,0.0,6.0,450.0,1.0,350.0
585,46.0,800.0,0.0,4.0,800.0,1.0,800.0
586,45.0,300.0,0.0,6.0,250.0,1.0,200.0
587,41.0,200.0,1.0,4.0,200.0,1.0,200.0
588,32.0,200.0,0.0,7.0,450.0,1.0,250.0
589,45.0,350.0,1.0,3.0,450.0,1.0,400.0
590,24.0,250.0,0.0,6.0,350.0,1.0,300.0
591,46.0,850.0,0.0,2.0,450.0,1.0,400.0
592,44.0,200.0,1.0,3.0,200.0,1.0,200.0
593,33.0,200.0,1.0,4.0,350.0,1.0,200.0
594,34.0,250.0,0.0,2.0,500.0,1.0,450.0
595,23.0,200.0,1.0,4.0,300.0,1.0,200.0
596,49.0,800.0,0.0,6.0,750.0,1.0,700.0
597,32.0,350.0,0.0,6.0,350.0,1.0,300.0
598,44.0,300.0,0.0,2.0,350.0,1.0,300.0
599,26.0,250.0,0.0,6.0,300.0,1.0,200.0
600,47.0,200.0,1.0,6.0,200.0,1.0,200.0
601,21.0,200.0,0.0,2.0,300.0,1.0,200.0
602,41.0,400.0,0.0,4.0,400.0,1.0,400.0
603,45.0,250.0,0.0,2.0,400.0,1.0,400.0
604,31.0,300.0,0.0,6.0,350.0,1.0,300.0
605,25.0,250.0,1.0,2.0,300.0,1.0,250.0
606,49.0,350.0,0.0,1.0,350.0,1.0,300.0
607,30.0,200.0,1.0,1.0,350.0,1.0,300.0
608,23.0,300.0,1.0,6.0,300.0,1.0,200.0
609,26.0,200.0,1.0,3.0,250.0,1.0,200.0
610,27.0,250.0,0.0,6.0,250.0,1.0,200.0
611,26.0,300.0,0.0,6.0,350.0,1.0,300.0
612,30.0,200.0,1.0,6.0,250.0,1.0,200.0
613,46.0,200.0,0.0,7.0,600.0,1.0,750.0
614,43.0,400.0,0.0,2.0,250.0,1.0,200.0
615,28.0,350.0,0.0,2.0,450.0,1.0,400.0
616,32.0,200.0,0.0,2.0,300.0,1.0,200.0
617,28.0,250.0,0.0,2.0,350.0,1.0,300.0
618,42.0,200.0,0.0,7.0,450.0,1.0,400.0
619,43.0,300.0,1.0,4.0,300.0,1.0,200.0
620,25.0,200.0,0.0,2.0,250.0,1.0,200.0
621,50.0,350.0,0.0,4.0,300.0,1.0,250.0
622,26.0,350.0,0.0,2.0,400.0,1.0,300.0
623,46.0,450.0,0.0,4.0,400.0,1.0,400.0
624,48.0,500.0,0.0,4.0,450.0,1.0,400.0
625,28.0,200.0,1.0,2.0,250.0,1.0,200.0
626,56.0,400.0,0.0,4.0,400.0,1.0,400.0
627,38.0,550.0,0.0,2.0,550.0,1.0,550.0
628,41.0,200.0,1.0,7.0,250.0,1.0,200.0
629,39.0,350.0,0.0,6.0,400.0,1.0,400.0
630,49.0,200.0,1.0,6.0,200.0,1.0,200.0
631,35.0,200.0,1.0,6.0,250.0,1.0,200.0
632,45.0,200.0,0.0,2.0,350.0,1.0,300.0
633,37.0,500.0,0.0,4.0,550.0,1.0,550.0
634,37.0,500.0,0.0,2.0,550.0,1.0,500.0
635,27.0,350.0,0.0,6.0,400.0,1.0,350.0
636,44.0,200.0,0.0,6.0,400.0,1.0,350.0
637,27.0,550.0,0.0,6.0,650.0,1.0,200.0
638,42.0,200.0,1.0,2.0,250.0,1.0,200.0
639,33.0,350.0,0.0,4.0,400.0,1.0,400.0
640,36.0,200.0,1.0,3.0,400.0,1.0,400.0
641,41.0,350.0,0.0,6.0,400.0,1.0,400.0
642,38.0,250.0,0.0,2.0,250.0,1.0,200.0
643,24.0,250.0,1.0,4.0,350.0,1.0,200.0
644,30.0,400.0,0.0,3.0,350.0,1.0,300.0
645,25.0,200.0,1.0,4.0,250.0,1.0,200.0
646,35.0,200.0,1.0,4.0,300.0,1.0,200.0
647,41.0,600.0,0.0,6.0,650.0,1.0,600.0
648,39.0,300.0,1.0,2.0,300.0,1.0,200.0
649,42.0,300.0,0.0,1.0,350.0,1.0,300.0
650,43.0,250.0,0.0,2.0,300.0,1.0,200.0
651,34.0,200.0,0.0,6.0,350.0,1.0,300.0
652,37.0,200.0,0.0,6.0,300.0,1.0,300.0
653,31.0,200.0,1.0,4.0,250.0,1.0,200.0
654,36.0,200.0,0.0,1.0,200.0,1.0,200.0
655,45.0,400.0,0.0,6.0,500.0,1.0,500.0
656,25.0,200.0,0.0,6.0,200.0,1.0,200.0
657,64.0,600.0,0.0,6.0,600.0,1.0,500.0
658,43.0,350.0,0.0,3.0,300.0,1.0,250.0
659,53.0,750.0,0.0,5.0,600.0,1.0,600.0
660,36.0,300.0,1.0,4.0,400.0,1.0,400.0
661,31.0,400.0,0.0,6.0,350.0,1.0,300.0
662,30.0,400.0,0.0,2.0,350.0,1.0,300.0
663,34.0,250.0,1.0,2.0,250.0,1.0,200.0
664,39.0,550.0,0.0,4.0,450.0,1.0,400.0
665,47.0,200.0,0.0,2.0,300.0,1.0,250.0
666,36.0,400.0,0.0,2.0,400.0,1.0,400.0
667,35.0,350.0,1.0,2.0,400.0,1.0,400.0
668,50.0,400.0,1.0,3.0,400.0,1.0,400.0
669,23.0,200.0,1.0,4.0,250.0,1.0,200.0
670,23.0,250.0,1.0,6.0,250.0,1.0,200.0
671,31.0,200.0,0.0,2.0,300.0,1.0,200.0
672,27.0,250.0,1.0,6.0,300.0,1.0,200.0
673,26.0,300.0,0.0,6.0,400.0,1.0,350.0
674,20.0,200.0,0.0,2.0,250.0,1.0,200.0
675,29.0,450.0,0.0,2.0,450.0,1.0,400.0
676,34.0,350.0,0.0,6.0,550.0,1.0,550.0
677,34.0,550.0,0.0,2.0,650.0,1.0,500.0
678,35.0,200.0,0.0,6.0,350.0,1.0,300.0
679,46.0,450.0,0.0,2.0,550.0,1.0,500.0
680,49.0,450.0,1.0,4.0,400.0,1.0,400.0
681,48.0,550.0,0.0,2.0,550.0,1.0,500.0
682,24.0,200.0,0.0,6.0,350.0,1.0,300.0
683,56.0,300.0,0.0,3.0,500.0,1.0,400.0
684,37.0,200.0,0.0,4.0,250.0,1.0,200.0
685,28.0,200.0,1.0,2.0,250.0,1.0,200.0
686,23.0,300.0,0.0,4.0,350.0,1.0,300.0
687,38.0,450.0,1.0,5.0,500.0,1.0,450.0
688,24.0,250.0,1.0,6.0,300.0,1.0,200.0
689,43.0,200.0,1.0,3.0,250.0,1.0,200.0
690,30.0,300.0,0.0,6.0,350.0,1.0,300.0
691,47.0,350.0,0.0,2.0,400.0,1.0,400.0
692,40.0,400.0,1.0,6.0,500.0,1.0,400.0
693,47.0,400.0,0.0,2.0,400.0,1.0,400.0
694,49.0,300.0,1.0,3.0,200.0,1.0,200.0
695,28.0,250.0,0.0,4.0,300.0,1.0,200.0
696,51.0,650.0,0.0,6.0,550.0,1.0,500.0
697,42.0,300.0,0.0,2.0,350.0,1.0,300.0
698,48.0,250.0,0.0,3.0,300.0,1.0,250.0
699,37.0,250.0,0.0,6.0,450.0,1.0,400.0
700,34.0,200.0,0.0,6.0,200.0,1.0,200.0
701,23.0,200.0,1.0,2.0,300.0,1.0,200.0
702,46.0,400.0,0.0,2.0,500.0,1.0,400.0
703,52.0,200.0,0.0,6.0,300.0,1.0,200.0
704,33.0,350.0,0.0,2.0,450.0,1.0,400.0
705,42.0,400.0,0.0,2.0,400.0,1.0,400.0
706,40.0,900.0,0.0,2.0,900.0,1.0,800.0
707,27.0,300.0,1.0,6.0,300.0,1.0,200.0
708,38.0,200.0,1.0,4.0,300.0,1.0,200.0
709,29.0,400.0,0.0,6.0,450.0,1.0,400.0
710,39.0,300.0,0.0,3.0,600.0,1.0,600.0
711,36.0,200.0,1.0,2.0,900.0,1.0,200.0
712,27.0,200.0,1.0,2.0,200.0,1.0,200.0
713,44.0,400.0,1.0,4.0,400.0,1.0,400.0
714,24.0,200.0,0.0,4.0,300.0,1.0,250.0
715,39.0,250.0,0.0,2.0,350.0,1.0,300.0
716,31.0,300.0,0.0,6.0,350.0,1.0,300.0
717,40.0,300.0,0.0,4.0,350.0,1.0,350.0
718,30.0,250.0,0.0,2.0,450.0,1.0,400.0
719,39.0,550.0,0.0,2.0,550.0,1.0,550.0
720,27.0,200.0,0.0,6.0,650.0,1.0,200.0
721,44.0,200.0,1.0,3.0,200.0,1.0,200.0
722,28.0,200.0,1.0,4.0,250.0,1.0,200.0
723,42.0,600.0,0.0,2.0,650.0,1.0,600.0
724,39.0,200.0,1.0,2.0,200.0,1.0,200.0
725,28.0,300.0,0.0,2.0,250.0,1.0,200.0
726,40.0,250.0,0.0,6.0,250.0,1.0,200.0
727,25.0,300.0,0.0,4.0,350.0,1.0,300.0
728,43.0,800.0,0.0,2.0,650.0,1.0,600.0
729,46.0,250.0,0.0,2.0,300.0,1.0,200.0
730,52.0,200.0,0.0,2.0,250.0,1.0,200.0
731,61.0,500.0,0.0,6.0,550.0,1.0,500.0
732,23.0,200.0,0.0,2.0,300.0,1.0,200.0
733,33.0,200.0,1.0,4.0,350.0,1.0,200.0
734,47.0,200.0,1.0,2.0,200.0,1.0,200.0
735,31.0,200.0,1.0,4.0,250.0,1.0,200.0
736,27.0,400.0,0.0,6.0,400.0,1.0,350.0
737,24.0,400.0,0.0,2.0,450.0,1.0,400.0
738,43.0,700.0,0.0,6.0,550.0,1.0,500.0
739,23.0,250.0,1.0,4.0,300.0,1.0,200.0
740,29.0,200.0,1.0,6.0,250.0,1.0,200.0
741,25.0,200.0,0.0,4.0,250.0,1.0,200.0
742,21.0,200.0,0.0,2.0,200.0,1.0,200.0
743,33.0,200.0,0.0,6.0,250.0,1.0,200.0
744,27.0,200.0,1.0,6.0,400.0,1.0,350.0
745,33.0,200.0,0.0,2.0,350.0,1.0,300.0
746,37.0,350.0,1.0,7.0,400.0,1.0,300.0
747,29.0,350.0,1.0,6.0,450.0,1.0,400.0
748,37.0,250.0,0.0,7.0,450.0,1.0,250.0
749,42.0,600.0,1.0,4.0,600.0,1.0,500.0
750,45.0,500.0,0.0,4.0,500.0,1.0,400.0
751,48.0,200.0,1.0,2.0,200.0,1.0,200.0
752,40.0,600.0,0.0,6.0,550.0,1.0,600.0
753,34.0,450.0,0.0,6.0,500.0,1.0,450.0
754,29.0,250.0,1.0,4.0,250.0,1.0,200.0
755,34.0,350.0,0.0,6.0,450.0,1.0,350.0
756,45.0,400.0,0.0,4.0,550.0,1.0,500.0
757,24.0,400.0,0.0,2.0,500.0,1.0,400.0
758,48.0,300.0,0.0,3.0,450.0,1.0,400.0
759,36.0,200.0,1.0,4.0,300.0,1.0,200.0
760,35.0,350.0,0.0,2.0,400.0,1.0,350.0
761,42.0,300.0,0.0,6.0,300.0,1.0,300.0
762,50.0,700.0,0.0,6.0,400.0,1.0,200.0
763,42.0,300.0,0.0,2.0,350.0,1.0,300.0
764,39.0,350.0,1.0,6.0,400.0,1.0,400.0
765,39.0,300.0,0.0,4.0,300.0,1.0,300.0
766,49.0,300.0,0.0,2.0,350.0,1.0,300.0
767,27.0,200.0,0.0,4.0,200.0,1.0,200.0
768,32.0,200.0,0.0,4.0,400.0,1.0,350.0
769,33.0,250.0,0.0,6.0,400.0,1.0,350.0
770,39.0,600.0,1.0,6.0,200.0,1.0,200.0
771,20.0,250.0,0.0,4.0,500.0,1.0,200.0
772,29.0,900.0,0.0,6.0,600.0,1.0,400.0
773,44.0,400.0,0.0,6.0,350.0,1.0,300.0
774,35.0,200.0,1.0,4.0,200.0,1.0,200.0
775,47.0,200.0,1.0,2.0,300.0,1.0,200.0
776,34.0,300.0,0.0,6.0,400.0,1.0,350.0
777,41.0,200.0,1.0,2.0,200.0,1.0,200.0
778,29.0,250.0,0.0,6.0,300.0,1.0,200.0
779,54.0,600.0,0.0,6.0,550.0,1.0,500.0
780,47.0,700.0,0.0,7.0,650.0,1.0,650.0
781,43.0,500.0,0.0,3.0,500.0,1.0,450.0
782,31.0,200.0,1.0,3.0,300.0,1.0,200.0
783,36.0,450.0,0.0,4.0,400.0,1.0,400.0
784,33.0,200.0,0.0,2.0,300.0,1.0,200.0
785,39.0,500.0,0.0,6.0,400.0,1.0,400.0
786,64.0,200.0,0.0,2.0,200.0,1.0,200.0
787,31.0,350.0,1.0,4.0,400.0,1.0,400.0
788,41.0,200.0,1.0,2.0,200.0,1.0,200.0
789,32.0,500.0,1.0,2.0,300.0,1.0,200.0
790,45.0,200.0,0.0,2.0,200.0,1.0,200.0
791,39.0,400.0,0.0,1.0,350.0,1.0,300.0
792,42.0,200.0,1.0,3.0,250.0,1.0,200.0
793,41.0,200.0,0.0,2.0,200.0,1.0,200.0
794,39.0,400.0,1.0,4.0,400.0,1.0,400.0
795,48.0,300.0,0.0,2.0,450.0,1.0,400.0
796,44.0,400.0,0.0,6.0,450.0,1.0,400.0
797,31.0,300.0,0.0,6.0,350.0,1.0,300.0
798,24.0,300.0,1.0,2.0,250.0,1.0,200.0
799,47.0,200.0,1.0,3.0,250.0,1.0,200.0
800,31.0,200.0,1.0,4.0,200.0,1.0,200.0
801,46.0,750.0,0.0,2.0,450.0,1.0,400.0
802,50.0,900.0,0.0,6.0,600.0,1.0,500.0
803,46.0,750.0,0.0,6.0,600.0,1.0,500.0
804,25.0,200.0,1.0,6.0,300.0,1.0,200.0
805,38.0,200.0,0.0,2.0,250.0,1.0,200.0
806,36.0,400.0,1.0,6.0,300.0,1.0,200.0
807,26.0,350.0,1.0,6.0,300.0,1.0,250.0
808,36.0,200.0,1.0,2.0,250.0,1.0,200.0
809,37.0,250.0,0.0,2.0,300.0,1.0,250.0
810,40.0,200.0,0.0,2.0,200.0,1.0,200.0
811,40.0,200.0,1.0,6.0,500.0,1.0,400.0
812,26.0,300.0,0.0,6.0,400.0,1.0,350.0
813,50.0,750.0,0.0,2.0,750.0,1.0,800.0
814,45.0,500.0,0.0,3.0,200.0,1.0,200.0
815,35.0,250.0,1.0,3.0,300.0,1.0,200.0
816,58.0,400.0,0.0,6.0,400.0,1.0,400.0
817,56.0,350.0,0.0,2.0,350.0,1.0,300.0
818,33.0,300.0,0.0,4.0,350.0,1.0,300.0
819,28.0,300.0,0.0,6.0,350.0,1.0,300.0
820,50.0,1500.0,0.0,6.0,900.0,1.0,900.0
821,35.0,350.0,0.0,6.0,450.0,1.0,400.0
822,26.0,200.0,1.0,6.0,200.0,1.0,200.0
823,40.0,400.0,0.0,6.0,350.0,1.0,300.0
824,33.0,250.0,1.0,3.0,650.0,1.0,200.0
825,28.0,200.0,0.0,4.0,250.0,1.0,200.0
826,41.0,250.0,1.0,3.0,300.0,1.0,200.0
827,45.0,500.0,0.0,6.0,350.0,1.0,300.0
828,39.0,200.0,0.0,4.0,300.0,1.0,300.0
829,43.0,400.0,0.0,2.0,450.0,1.0,400.0
830,42.0,200.0,1.0,3.0,200.0,1.0,200.0
831,42.0,200.0,0.0,4.0,250.0,1.0,200.0
832,26.0,400.0,0.0,6.0,400.0,1.0,350.0
833,24.0,300.0,0.0,6.0,300.0,1.0,250.0
834,56.0,850.0,0.0,2.0,600.0,1.0,850.0
835,24.0,200.0,1.0,4.0,200.0,1.0,200.0
836,43.0,200.0,0.0,4.0,300.0,1.0,300.0
837,40.0,350.0,1.0,2.0,350.0,1.0,200.0
838,29.0,250.0,0.0,2.0,250.0,1.0,200.0
839,22.0,350.0,0.0,2.0,450.0,1.0,200.0
840,39.0,200.0,0.0,6.0,350.0,1.0,300.0
841,29.0,400.0,1.0,6.0,250.0,1.0,200.0
842,27.0,300.0,0.0,6.0,350.0,1.0,300.0
843,35.0,300.0,0.0,4.0,300.0,1.0,250.0
844,30.0,250.0,0.0,6.0,300.0,1.0,200.0
845,30.0,250.0,1.0,4.0,300.0,1.0,250.0
846,41.0,300.0,0.0,2.0,300.0,1.0,200.0
847,27.0,250.0,0.0,4.0,450.0,1.0,400.0
848,36.0,250.0,0.0,2.0,400.0,1.0,400.0
849,36.0,250.0,1.0,2.0,300.0,1.0,200.0
850,46.0,500.0,0.0,2.0,300.0,1.0,200.0
851,37.0,200.0,0.0,2.0,250.0,1.0,200.0
852,40.0,550.0,0.0,2.0,550.0,1.0,550.0
853,47.0,250.0,0.0,2.0,300.0,1.0,250.0
854,40.0,300.0,0.0,6.0,550.0,1.0,600.0
855,39.0,200.0,0.0,6.0,550.0,1.0,550.0
856,43.0,400.0,1.0,5.0,450.0,1.0,400.0
857,46.0,350.0,0.0,4.0,450.0,1.0,400.0
858,45.0,700.0,0.0,6.0,550.0,1.0,500.0
859,41.0,400.0,0.0,6.0,550.0,1.0,500.0
860,48.0,300.0,1.0,7.0,650.0,1.0,300.0
861,41.0,450.0,0.0,6.0,450.0,1.0,400.0
862,41.0,300.0,0.0,2.0,350.0,1.0,300.0
863,26.0,300.0,0.0,2.0,400.0,1.0,300.0
864,21.0,200.0,0.0,4.0,350.0,1.0,300.0
865,28.0,300.0,1.0,4.0,350.0,1.0,300.0
866,28.0,350.0,1.0,2.0,300.0,1.0,250.0
867,28.0,250.0,0.0,4.0,300.0,1.0,200.0
868,30.0,350.0,1.0,2.0,300.0,1.0,200.0
869,53.0,750.0,0.0,6.0,600.0,1.0,500.0
870,35.0,200.0,0.0,4.0,350.0,1.0,300.0
871,33.0,250.0,1.0,6.0,300.0,1.0,250.0
872,38.0,350.0,0.0,6.0,400.0,1.0,350.0
873,23.0,200.0,1.0,3.0,250.0,1.0,200.0
874,46.0,250.0,1.0,3.0,350.0,1.0,200.0
875,30.0,300.0,1.0,1.0,300.0,1.0,200.0
876,29.0,250.0,0.0,6.0,350.0,1.0,300.0
877,46.0,500.0,0.0,2.0,600.0,1.0,600.0
878,24.0,200.0,1.0,3.0,300.0,1.0,250.0
879,26.0,200.0,0.0,6.0,300.0,1.0,200.0
880,27.0,200.0,1.0,6.0,250.0,1.0,200.0
881,58.0,550.0,0.0,6.0,500.0,1.0,500.0
882,25.0,250.0,0.0,2.0,350.0,1.0,250.0
883,37.0,250.0,0.0,2.0,300.0,1.0,250.0
884,42.0,300.0,1.0,2.0,300.0,1.0,200.0
885,46.0,400.0,0.0,6.0,300.0,1.0,300.0
886,33.0,200.0,1.0,6.0,200.0,1.0,200.0
887,31.0,450.0,0.0,6.0,350.0,1.0,300.0
888,33.0,200.0,1.0,4.0,300.0,1.0,200.0
889,45.0,300.0,1.0,4.0,300.0,1.0,200.0
890,38.0,300.0,0.0,2.0,400.0,1.0,400.0
891,47.0,550.0,0.0,2.0,500.0,1.0,400.0
892,26.0,300.0,0.0,6.0,350.0,1.0,300.0
893,28.0,300.0,0.0,2.0,400.0,1.0,300.0
894,38.0,200.0,0.0,4.0,350.0,1.0,350.0
895,32.0,200.0,0.0,1.0,200.0,1.0,200.0
896,35.0,200.0,0.0,2.0,400.0,1.0,350.0
897,34.0,250.0,0.0,6.0,300.0,1.0,200.0
898,29.0,350.0,1.0,6.0,350.0,1.0,300.0
899,24.0,200.0,1.0,4.0,250.0,1.0,200.0
900,46.0,750.0,0.0,1.0,650.0,1.0,750.0
901,38.0,300.0,0.0,3.0,450.0,1.0,400.0
902,45.0,500.0,0.0,6.0,550.0,1.0,500.0
903,47.0,500.0,0.0,2.0,550.0,1.0,500.0
904,43.0,300.0,0.0,2.0,350.0,1.0,300.0
905,36.0,400.0,0.0,2.0,350.0,1.0,300.0
906,33.0,300.0,0.0,2.0,400.0,1.0,350.0
907,30.0,200.0,0.0,4.0,350.0,1.0,300.0
908,54.0,350.0,0.0,2.0,400.0,1.0,400.0
909,27.0,200.0,1.0,4.0,250.0,1.0,200.0
910,42.0,400.0,0.0,4.0,400.0,1.0,400.0
911,52.0,500.0,0.0,6.0,600.0,1.0,500.0
912,32.0,450.0,0.0,4.0,500.0,1.0,450.0
913,25.0,300.0,0.0,2.0,350.0,1.0,250.0
914,45.0,450.0,0.0,6.0,400.0,1.0,350.0
915,23.0,300.0,1.0,6.0,300.0,1.0,200.0
916,37.0,200.0,0.0,6.0,350.0,1.0,300.0
917,24.0,300.0,0.0,5.0,350.0,1.0,350.0
918,59.0,300.0,1.0,2.0,250.0,1.0,250.0
919,46.0,400.0,0.0,6.0,450.0,1.0,400.0
920,33.0,250.0,0.0,4.0,350.0,1.0,300.0
921,22.0,250.0,1.0,2.0,300.0,1.0,200.0
922,37.0,300.0,1.0,4.0,350.0,1.0,200.0
923,22.0,200.0,1.0,6.0,250.0,1.0,200.0
